000130.jpg,car,0.9243010878562927,[ 27.85878    5.527664 184.81975  111.270805]
000131.jpg,car,0.9205779433250427,[ 22.37722    9.232838 199.8852   120.50223 ]
000132.jpg,truck,0.905672550201416,[ 11.363777  10.16214  197.86633  160.96931 ]
000133.jpg,car,0.8845451474189758,[ 21.655266  10.856182 129.34439   71.65517 ]
000134.jpg,truck,0.9526577591896057,[ 15.136227  16.72828  141.48508  119.06281 ]
000135.jpg,truck,0.8879297375679016,[23.030163 22.460957 98.002594 73.550354]
000136.jpg,car,0.82063889503479,[ 24.484085  15.100273 201.84554  120.87978 ]
000137.jpg,car,0.7454307079315186,[  9.840347  20.249878 360.03217  338.2164  ]
000138.jpg,-1,-1,[-1 -1 -1 -1]
000139.jpg,truck,0.927690327167511,[ 25.8121    24.622025 124.2186   113.28017 ]
000140.jpg,truck,0.9813682436943054,[ 12.497337  18.413132 223.96033  154.55208 ]
000141.jpg,car,0.9714277386665344,[   2.3640747   30.740662  1157.0159     691.4716   ]
000142.jpg,-1,-1,[-1 -1 -1 -1]
000143.jpg,truck,0.9606132507324219,[  6.791733  16.100609 139.52296  137.6452  ]
000144.jpg,truck,0.9343504905700684,[ 25.431786    2.8194046 242.9472    223.40543  ]
000145.jpg,car,0.9796333312988281,[ 27.653763  32.323822 417.28174  186.8811  ]
000146.jpg,truck,0.9580592513084412,[ 11.1659775  19.726463  209.2385    163.77078  ]
000147.jpg,car,0.835751473903656,[ 28.815308  19.712181 277.69763  181.69385 ]
000148.jpg,car,0.9973383545875549,[ 44.370995  13.652912 261.9279   126.88315 ]
000149.jpg,car,0.992616593837738,[ 59.692535  28.206886 416.55005  268.27206 ]
000150.jpg,truck,0.9470879435539246,[ 66.475464  18.755623 363.17767  218.09207 ]
000151.jpg,car,0.91389000415802,[ 47.45684  17.39701 290.57468 220.54898]
000152.jpg,truck,0.7477642893791199,[ 11.905258  21.789948 105.17551  102.96407 ]
000153.jpg,car,0.7825343608856201,[ 21.44323   13.873207 217.80124  182.7959  ]
000154.jpg,car,0.9894731640815735,[ 27.344055  36.340134 772.4757   511.25305 ]
000155.jpg,car,0.7189583778381348,[ 12.706802    4.9009895 135.53969   110.74042  ]
000156.jpg,bus,0.7208853363990784,[ 20.902058  16.649666 135.06822  114.45936 ]
000157.jpg,car,0.8910518288612366,[ 32.23941   22.001282 291.47397  253.08078 ]
000158.jpg,car,0.8661717772483826,[ 21.49194   18.214478 142.69174   91.20235 ]
000159.jpg,truck,0.7801492810249329,[ 20.969608  24.448845 102.79089   85.35654 ]
000160.jpg,car,0.9658089280128479,[ 17.664246  14.0298   317.82593  216.76018 ]
000161.jpg,truck,0.907532811164856,[  6.4767456   9.088211  186.61879   136.78113  ]
000162.jpg,-1,-1,[-1 -1 -1 -1]
000163.jpg,car,0.8721628785133362,[  5.246746  10.352528 133.0714    52.60175 ]
000164.jpg,car,0.9551661014556885,[ 15.696304   7.782524 165.27461  142.46198 ]
000165.jpg,truck,0.9130692481994629,[ 11.883015  10.804134 112.57214   86.717285]
000166.jpg,car,0.9862974882125854,[ 12.515503  18.23468  573.84424  306.27432 ]
000167.jpg,car,0.9594618082046509,[ 29.104614  12.280548 579.9605   332.51044 ]
000168.jpg,car,0.8866317272186279,[ 73.54913   0.      621.0279  310.45636]
000169.jpg,truck,0.9181833267211914,[ 18.626587   0.       318.94962  286.60547 ]
000170.jpg,car,0.7834842205047607,[ 0.11507273  0.          8.990118   38.461353  ]
000171.jpg,truck,0.7207131385803223,[ 21.496758    6.6992188 231.288     178.08746  ]
000172.jpg,car,0.961205005645752,[ 37.176086   9.818047 370.43445  213.2106  ]
000173.jpg,truck,0.8182960152626038,[ 22.14386   11.104301 102.34749   75.96836 ]
000174.jpg,truck,0.9321625232696533,[  0.        15.459335 533.64166  411.37543 ]
000175.jpg,truck,0.9135783314704895,[  7.5374527  17.189224  250.67023   210.64354  ]
000176.jpg,-1,-1,[-1 -1 -1 -1]
000177.jpg,truck,0.8915389776229858,[ 13.347     19.695572 300.02875  246.9746  ]
000178.jpg,car,0.8341389894485474,[ 19.333961  17.94767  235.4393   168.53891 ]
000179.jpg,truck,0.9953163862228394,[ 21.503456  15.466217 196.62955  106.824585]
000180.jpg,car,0.9934582114219666,[ 37.895844  32.585754 869.2506   530.99066 ]
000181.jpg,car,0.7927246689796448,[ 31.519989  45.762497 893.2445   416.898   ]
000182.jpg,car,0.9741361737251282,[ 19.420074  28.999168 350.66635  234.88791 ]
000183.jpg,car,0.9361364245414734,[ 29.512848  10.127289 450.5945   284.31842 ]
000184.jpg,truck,0.9026970267295837,[  8.234444   6.49942  178.13889  125.71365 ]
000185.jpg,truck,0.8684723973274231,[ 14.51107   20.753178 176.80011  137.16956 ]
000186.jpg,car,0.8458234667778015,[0.0000000e+00 2.4162292e-02 2.4007495e+02 2.0028574e+02]
000187.jpg,truck,0.9801924824714661,[ 21.850468  20.788834 114.21808   97.751724]
000188.jpg,truck,0.9429177045822144,[ 22.530273  10.232201 217.19734  143.18906 ]
000189.jpg,car,0.9863153100013733,[ 17.681076   8.9048   386.0965   254.5035  ]
000190.jpg,car,0.9945238828659058,[  3.170227  22.815178 585.       220.53696 ]
000191.jpg,truck,0.9334504008293152,[  9.563019   7.804596 274.1022   263.34866 ]
000192.jpg,car,0.942692220211029,[ 39.90455   18.515427 235.41534   90.96175 ]
000193.jpg,-1,-1,[-1 -1 -1 -1]
000194.jpg,truck,0.8810284733772278,[ 20.584126  14.211311 104.96303   81.99182 ]
000195.jpg,car,0.7359023690223694,[ 49.903168   5.27092  341.04108  293.04297 ]
000196.jpg,car,0.9432752132415771,[23.333412 22.405058 96.57367  57.671265]
000197.jpg,truck,0.7871273756027222,[ 44.815506   8.555969 468.5089   272.4431  ]
000198.jpg,truck,0.9073042273521423,[ 24.092667  11.375992 219.88168  188.81209 ]
000199.jpg,car,0.839663028717041,[  9.439125  35.786514 218.43524  215.      ]
000200.jpg,car,0.9217579960823059,[ 38.388214  38.50206  558.4929   345.43732 ]
000201.jpg,car,0.7667912840843201,[ 19.267239   8.717491 133.29745  112.788925]
000202.jpg,truck,0.9484802484512329,[  9.38974   3.83992 365.52356 310.40234]
000203.jpg,truck,0.9050527215003967,[ 16.523499  20.231224 281.40735  185.04016 ]
000204.jpg,truck,0.8215776681900024,[ 17.940826    3.5357895 292.60156   247.16727  ]
000205.jpg,car,0.7035239934921265,[ 16.34327   21.927937 148.11148  131.52765 ]
000206.jpg,truck,0.9718437194824219,[ 28.327682  11.361885 288.0365   245.81122 ]
000207.jpg,car,0.9655678272247314,[ 18.779694   8.262711 225.02837  142.74675 ]
000208.jpg,truck,0.8532465100288391,[ 18.423908  14.4244   127.43324  108.68892 ]
000209.jpg,truck,0.9396020174026489,[ 19.725388    4.9114914 286.1919    256.48184  ]
000210.jpg,car,0.9891772866249084,[129.17346   15.039665 382.48248  130.58884 ]
000211.jpg,truck,0.9849792122840881,[ 25.157211  27.09134  429.9002   170.67752 ]
000212.jpg,car,0.63707435131073,[16.561932 13.826977 98.59941  75.7442  ]
000213.jpg,car,0.9374107718467712,[ 16.953827  22.16644  137.53607  117.34357 ]
000214.jpg,truck,0.6181519627571106,[ 11.070839  10.751541 174.1449   160.87076 ]
000215.jpg,car,0.9089354276657104,[ 18.73616     4.8072968 505.90143   393.172    ]
000216.jpg,car,0.9647905826568604,[ 27.822159  18.722641 427.5728   339.83466 ]
000217.jpg,truck,0.7696607112884521,[ 16.530003  17.136803 141.94946  125.018074]
000218.jpg,-1,-1,[-1 -1 -1 -1]
000219.jpg,bus,0.6666133999824524,[24.716652 25.311846 99.88326  86.30097 ]
000220.jpg,truck,0.9008223414421082,[ 18.4393    30.048706 432.27213  356.48102 ]
000221.jpg,truck,0.9849141240119934,[ 25.918274  14.984558 206.       146.43347 ]
000222.jpg,-1,-1,[-1 -1 -1 -1]
000223.jpg,car,0.85013747215271,[28.070873 19.146004 92.64598  69.93994 ]
000224.jpg,car,0.7603961825370789,[  8.855835  51.287895 413.       273.      ]
000225.jpg,car,0.9157654047012329,[  8.144714  25.89293  734.20856  383.07257 ]
000226.jpg,truck,0.8573516607284546,[ 16.67443   17.467026 190.5123   168.65219 ]
000227.jpg,truck,0.9535831212997437,[ 26.347977    7.7490234 405.4157    343.77097  ]
000228.jpg,car,0.9956924319267273,[  3.1476288  24.783405  325.2655    132.53493  ]
000229.jpg,car,0.8225722908973694,[ 12.05455   17.96497  101.736115  72.45796 ]
000230.jpg,car,0.8001821637153625,[ 15.04702     6.6969376 161.89737   115.61643  ]
000231.jpg,car,0.9430325031280518,[ 75.482956  25.114563 392.75854  245.89368 ]
000232.jpg,car,0.9171040654182434,[ 66.50638   22.331024 957.4171   570.17236 ]
000233.jpg,car,0.7259812355041504,[ 29.186905  14.388702 439.0924   326.13144 ]
000234.jpg,truck,0.8235864043235779,[  8.97654  16.54058 241.37457 212.63751]
000235.jpg,truck,0.9554772973060608,[ 13.0127945  15.37381   208.24744   145.76363  ]
000236.jpg,truck,0.7569872736930847,[ 32.477135  21.780563 172.1806   166.2827  ]
000237.jpg,truck,0.9687249660491943,[ 17.166885    4.9966583 190.        138.36311  ]
000238.jpg,truck,0.8711328506469727,[  7.7578278   7.10083   472.6407    312.81055  ]
000239.jpg,car,0.8997122049331665,[  6.3209686   2.231186  321.93738   271.09766  ]
000240.jpg,car,0.991171658039093,[ 13.983215  23.309006 557.55414  298.08832 ]
000241.jpg,car,0.78271484375,[ 28.494621  14.097633 108.62017   74.27355 ]
000242.jpg,-1,-1,[-1 -1 -1 -1]
000243.jpg,truck,0.7777854800224304,[ 19.692917   7.414749 344.357    301.09564 ]
000244.jpg,truck,0.9850132465362549,[  2.5412903  45.591675  646.9625    383.1886   ]
000245.jpg,car,0.9008690714836121,[ 29.307991  16.503876 234.6647   185.60081 ]
000246.jpg,car,0.8572372198104858,[  8.764839  16.512707 232.03864   97.16383 ]
000247.jpg,car,0.8171477913856506,[ 20.24781  21.71038 198.50555 168.91351]
000248.jpg,truck,0.8125196695327759,[ 14.528458   9.397598 253.7567   202.76414 ]
000249.jpg,car,0.9573844075202942,[  7.373825  12.872471 182.68312  127.23558 ]
000250.jpg,truck,0.7799213528633118,[ 17.32956    8.908073 361.05252  250.75208 ]
000251.jpg,truck,0.8647057414054871,[ 15.584991  13.48024  282.34512  203.2592  ]
000252.jpg,truck,0.7763391137123108,[ 24.890411  18.632599 187.56755  149.58507 ]
000253.jpg,truck,0.830437421798706,[ 24.214752  24.412872 332.       312.9506  ]
000254.jpg,car,0.9487932920455933,[ 30.132248  11.109787 367.7547   288.2046  ]
000255.jpg,truck,0.9803935289382935,[ 40.366844  35.732086 276.4563   248.47107 ]
000256.jpg,car,0.7868181467056274,[ 53.70993   15.071365 476.       277.4759  ]
000257.jpg,car,0.7605398893356323,[  8.187004   9.020264 212.79605  178.22816 ]
000258.jpg,truck,0.7715312242507935,[ 39.618256  15.620209 416.6633   268.69687 ]
000259.jpg,truck,0.7044985294342041,[ 15.376106  21.516739 127.061195  99.11232 ]
000260.jpg,truck,0.9850360155105591,[ 23.470673   0.       421.62308  372.27588 ]
000261.jpg,car,0.7709869742393494,[109.75426   10.539635 533.       155.12732 ]
000262.jpg,truck,0.8619006276130676,[ 15.39164  21.34468 211.38211 196.88533]
000263.jpg,car,0.8962190747261047,[ 52.720184   6.623993 441.40182  295.13245 ]
000264.jpg,car,0.8812927603721619,[ 18.001732  17.051563 186.7507   133.27545 ]
000265.jpg,truck,0.9697598814964294,[  7.726021  26.602516 224.77136  185.82114 ]
000266.jpg,truck,0.8661561608314514,[ 28.264221  11.275509 195.34004  119.16644 ]
000267.jpg,truck,0.7888506054878235,[ 15.209572  23.92025  218.82925  168.0055  ]
000268.jpg,truck,0.9120110273361206,[ 25.9245    14.470299 143.66826  102.057816]
000269.jpg,truck,0.8906828761100769,[  0.        12.121319 167.7991   127.921585]
000270.jpg,car,0.9732567667961121,[  33.68799   30.28862 1178.815    533.69946]
000271.jpg,truck,0.9497883915901184,[ 13.66861   0.      322.17825 283.8484 ]
000272.jpg,car,0.9432996511459351,[  5.63208   10.596184 208.97603  125.      ]
000273.jpg,truck,0.9409087300300598,[ 31.62856    4.347851 112.4082    84.65729 ]
000274.jpg,truck,0.7891134023666382,[ 24.606716  19.277203 147.75607  118.11134 ]
000275.jpg,truck,0.783988893032074,[ 16.62291    9.567566 363.18646  304.32883 ]
000276.jpg,truck,0.9099465608596802,[  0.6611481  24.98758   362.56793   264.04538  ]
000277.jpg,car,0.7859320044517517,[ 17.1902    23.050354 330.92676  214.85066 ]
000278.jpg,-1,-1,[-1 -1 -1 -1]
000279.jpg,car,0.9303339123725891,[ 26.80928     7.3261337 253.38371   137.2492   ]
000280.jpg,car,0.9147133231163025,[ 12.800949  19.666904 152.61859  135.0032  ]
000281.jpg,car,0.9746272563934326,[  11.528687   51.569427 1181.        566.7174  ]
000282.jpg,truck,0.9459734559059143,[ 12.462921  43.1669   778.21155  492.70737 ]
000283.jpg,bus,0.9997207522392273,[  6.182022  25.980309 334.0456   161.96133 ]
000284.jpg,car,0.882734477519989,[ 24.646965  21.814728 263.5405   248.97165 ]
000285.jpg,truck,0.8957633376121521,[ 17.477554   8.258659 229.60352  198.76602 ]
000286.jpg,car,0.981310248374939,[ 33.59659   10.249329 792.245    557.7291  ]
000287.jpg,car,0.9608376026153564,[ 25.626175  15.709282 374.63007  245.38855 ]
000288.jpg,truck,0.822055995464325,[ 21.540657  20.104218 265.85138  203.87279 ]
000289.jpg,car,0.9347768425941467,[ 33.80333   20.914474 321.00574  184.57443 ]
000290.jpg,-1,-1,[-1 -1 -1 -1]
000291.jpg,truck,0.8127168416976929,[ 23.752213  16.250698 134.73923  115.46768 ]
000292.jpg,truck,0.7341843247413635,[15.7877445 21.896074  78.15854   71.92866  ]
000293.jpg,car,0.7500055432319641,[  7.519951   5.149601 155.92169   98.54964 ]
000294.jpg,car,0.9935306906700134,[ 37.759953  29.889538 151.73994   78.449005]
000295.jpg,truck,0.8756497502326965,[  3.3984833  16.952469  351.2293    304.83838  ]
000296.jpg,car,0.9477459192276001,[ 21.04071  17.821   355.23795 272.27728]
000297.jpg,truck,0.9128720164299011,[ 18.421387  19.489605 191.24303  130.57567 ]
000298.jpg,car,0.9978883862495422,[  7.1129913  14.051048  447.25958   161.74094  ]
000299.jpg,truck,0.9896847009658813,[  0.        17.829361 607.       252.24156 ]
000300.jpg,truck,0.8174037933349609,[ 12.2339325   4.9810715 314.7771    255.35587  ]
000301.jpg,car,0.9973783493041992,[  5.413208  16.82856  455.34964  178.65213 ]
000302.jpg,truck,0.7380931973457336,[  0.          1.2490234 182.58105   133.17247  ]
000303.jpg,car,0.815678060054779,[  9.666153  12.707817 224.51753  194.76773 ]
000304.jpg,car,0.7675133943557739,[ 29.33403   22.949692 294.672    174.68097 ]
000305.jpg,truck,0.8875299096107483,[ 22.687546  23.281342 116.6667    99.178604]
000306.jpg,truck,0.9685043096542358,[ 16.9996    16.202358 108.87538   81.434494]
000307.jpg,truck,0.8857530355453491,[ 20.691223  14.302185 712.83167  437.      ]
000308.jpg,car,0.8410873413085938,[ 31.601105  17.473282 245.51956  170.36754 ]
000309.jpg,car,0.8334977626800537,[19.59999  17.18792  93.809006 77.80398 ]
000310.jpg,car,0.7578648924827576,[ 15.887302  19.994541 138.9148   108.1259  ]
000311.jpg,car,0.9097828269004822,[ 26.908112  16.356628 627.9165   398.08713 ]
000312.jpg,-1,-1,[-1 -1 -1 -1]
000313.jpg,car,0.7838020920753479,[ 23.93425   0.      196.537   147.07784]
000314.jpg,truck,0.9849692583084106,[15.326687 21.851433 91.31409  77.87645 ]
000315.jpg,truck,0.9786198735237122,[ 25.621033  12.790451 608.83594  476.987   ]
000316.jpg,truck,0.9565862417221069,[ 28.489998   6.215065 210.66498  201.81366 ]
000317.jpg,car,0.9454554915428162,[ 27.958054  20.766586 371.7937   272.9878  ]
000318.jpg,car,0.7685402631759644,[22.524467  8.967228 97.09695  75.62294 ]
000319.jpg,-1,-1,[-1 -1 -1 -1]
000320.jpg,truck,0.7250583171844482,[  9.588966   9.637489 230.73715  162.5394  ]
000321.jpg,car,0.8983208537101746,[ 33.037476  15.728607 359.0281   300.67236 ]
000322.jpg,truck,0.9709950685501099,[ 15.549072    7.8443565 169.11531    81.245865 ]
000323.jpg,truck,0.8946062326431274,[ 19.495651   9.952225 289.       189.4882  ]
000324.jpg,car,0.6184710264205933,[ 16.589111    5.7264175 194.88431   145.22006  ]
000325.jpg,car,0.9706977605819702,[ 16.187904  24.22268  234.32193  123.44898 ]
000326.jpg,-1,-1,[-1 -1 -1 -1]
000327.jpg,-1,-1,[-1 -1 -1 -1]
000328.jpg,car,0.943515956401825,[ 21.477425  21.874943 168.02353  111.54529 ]
000329.jpg,car,0.9562954306602478,[ 24.349606  21.088623 144.50006   92.91751 ]
000330.jpg,truck,0.9832746386528015,[  6.741913  20.408875 600.70386  342.52963 ]
000331.jpg,car,0.8457245230674744,[ 12.824181  21.022316 141.25702  117.157845]
